2010-01-20,0.00000,0.63333,0.33333,0.36331,0.44964,0.35054,0.49586,0.02849,0.14530,0.03419,0.20228,0.05983,0.27920,0.74,0.95,0.01758,0.37148,0.48734,0.96920,0
2010-01-21,0.00000,0.66667,0.50000,0.32554,0.50899,0.34874,0.49335,0.08832,0.24786,0.03419,0.18519,0.11681,0.39601,0.59,0.97,0.00000,0.37899,0.49247,0.97182,0
2010-01-22,0.00000,0.70000,0.66667,0.28957,0.52518,0.34640,0.49640,0.00000,0.11681,0.02564,0.16809,0.05983,0.14530,0.54,0.92,0.00000,0.26642,0.38217,0.97182,0
2010-01-23,0.00000,0.73333,0.83333,0.31655,0.52878,0.33201,0.50126,0.02849,0.08832,0.01994,0.15100,0.05983,0.11681,0.61,0.96,0.00000,0.16510,0.33729,0.97182,0
2010-01-24,0.00000,0.76667,1.00000,0.38489,0.45504,0.33255,0.50468,0.00000,0.11681,0.01994,0.14245,0.02849,0.14530,0.75,0.87,0.00000,0.16417,0.32575,0.97182,0
2010-01-25,0.00000,0.80000,0.00000,0.39568,0.49101,0.32626,0.49928,0.00000,0.14530,0.01994,0.11966,0.02849,0.23362,0.66,0.94,0.00000,0.16417,0.28727,0.97182,0
2010-01-26,0.00000,0.83333,0.16667,0.32014,0.44604,0.34065,0.49514,0.00000,0.33618,0.01994,0.13105,0.08832,0.45299,0.63,0.91,0.03297,0.16417,0.28022,0.97182,0
2010-01-27,0.00000,0.86667,0.33333,0.29317,0.41367,0.34227,0.48633,0.02849,0.23362,0.01994,0.17094,0.14530,0.36752,0.60,0.92,0.00000,0.13133,0.28855,0.97674,0
2010-01-28,0.00000,0.90000,0.50000,0.29137,0.43705,0.33219,0.48129,0.23362,0.51282,0.01994,0.18234,0.39601,0.71795,0.00,0.70,0.00000,0.05159,0.28855,0.97674,0
2010-01-29,0.00000,0.93333,0.66667,0.35612,0.47122,0.32734,0.47104,0.02849,0.30769,0.04274,0.22222,0.08832,0.45299,0.43,0.76,0.00000,0.02720,0.28855,0.97674,0
2010-01-30,0.00000,0.96667,0.83333,0.34173,0.44604,0.33687,0.46331,0.02849,0.39601,0.04558,0.24786,0.08832,0.62963,0.41,0.93,0.00000,0.02533,0.28855,0.97674,0
2010-01-31,0.00000,1.00000,1.00000,0.30396,0.40108,0.34047,0.45144,0.08832,0.30769,0.04558,0.29345,0.20513,0.45299,0.41,0.71,0.00000,0.02158,0.28855,0.97674,0
2010-02-01,0.09091,0.00000,0.00000,0.18705,0.43165,0.32896,0.44371,0.00000,0.24786,0.05698,0.31909,0.08832,0.45299,0.27,0.80,0.00000,0.02158,0.28791,0.97674,0
2010-02-02,0.09091,0.03333,0.16667,0.26978,0.46223,0.29910,0.43525,0.05983,0.17664,0.05698,0.33333,0.11681,0.27920,0.48,0.82,0.00000,0.02158,0.27381,0.97674,0
2010-02-03,0.09091,0.06667,0.33333,0.25000,0.51619,0.29191,0.43759,0.02849,0.05983,0.06553,0.31054,0.05983,0.11681,0.40,0.91,0.00000,0.02158,0.27381,0.86861,0
2010-02-04,0.09091,0.10000,0.50000,0.33993,0.54676,0.28579,0.45216,0.02849,0.23362,0.06553,0.28775,0.08832,0.36752,0.54,0.89,0.10989,0.01407,0.27124,0.86861,0
2010-02-05,0.09091,0.13333,0.66667,0.43705,0.51439,0.29263,0.46781,0.08832,0.24786,0.03704,0.24786,0.14530,0.39601,0.70,0.89,0.05714,0.06098,0.30074,0.88499,0
2010-02-06,0.09091,0.16667,0.83333,0.34712,0.52698,0.30414,0.47410,0.02849,0.23362,0.04558,0.23932,0.08832,0.33618,0.54,0.89,0.00440,0.08537,0.31741,0.89351,0
2010-02-07,0.09091,0.20000,1.00000,0.37950,0.49640,0.30504,0.48561,0.02849,0.24786,0.04558,0.21652,0.08832,0.51282,0.00,0.87,0.00000,0.08724,0.31869,0.89417,0
2010-02-08,0.09091,0.23333,0.00000,0.27698,0.53957,0.31583,0.49928,0.02849,0.17664,0.03704,0.20798,0.08832,0.33618,0.57,0.96,0.01099,0.08724,0.24174,0.89417,0
2010-02-09,0.09091,0.26667,0.16667,0.43345,0.53058,0.32860,0.51457,0.14530,0.23362,0.04274,0.19658,0.24786,0.36752,0.56,0.88,0.02418,0.09193,0.17570,0.89581,0
2010-02-10,0.09091,0.30000,0.33333,0.29496,0.43345,0.35198,0.52446,0.17664,0.48433,0.05413,0.20513,0.24786,0.68946,0.58,0.91,0.00440,0.08818,0.18211,0.89941,0
2010-02-11,0.09091,0.33333,0.50000,0.24640,0.30036,0.35845,0.51259,0.27920,0.48433,0.07407,0.26496,0.42450,0.74644,0.43,0.65,0.00000,0.09006,0.18339,0.90007,0
2010-02-12,0.09091,0.36667,0.66667,0.24460,0.37590,0.34514,0.47734,0.17664,0.30769,0.11111,0.30199,0.24786,0.48433,0.48,0.64,0.00000,0.09006,0.18339,0.90007,0
2010-02-13,0.09091,0.40000,0.83333,0.22662,0.35971,0.31763,0.45755,0.05983,0.17664,0.12251,0.31054,0.11681,0.24786,0.54,0.74,0.00000,0.09006,0.15133,0.90007,0
2010-02-14,0.09091,0.43333,1.00000,0.30576,0.40468,0.30036,0.43363,0.05983,0.17664,0.12821,0.30199,0.11681,0.27920,0.53,0.66,0.00000,0.09006,0.09683,0.90007,0
2010-02-15,0.09091,0.46667,0.00000,0.22662,0.43345,0.28975,0.42068,0.00000,0.11681,0.13105,0.29060,0.02849,0.14530,0.40,0.84,0.00000,0.09006,0.08015,0.90007,0
2010-02-16,0.09091,0.50000,0.16667,0.34892,0.49460,0.28255,0.40540,0.02849,0.24786,0.12821,0.28205,0.02849,0.36752,0.56,0.78,0.01538,0.09006,0.07887,0.90007,0
2010-02-17,0.09091,0.53333,0.33333,0.45504,0.52698,0.27050,0.40036,0.08832,0.20513,0.11111,0.28490,0.20513,0.36752,0.69,0.87,0.06813,0.09662,0.08080,0.90236,0
2010-02-18,0.09091,0.56667,0.50000,0.45863,0.57914,0.29335,0.41367,0.02849,0.17664,0.09972,0.24501,0.11681,0.23362,0.66,0.89,0.00440,0.12570,0.10067,0.91252,0
2010-02-19,0.09091,0.60000,0.66667,0.42986,0.51259,0.32374,0.45342,0.08832,0.36752,0.06268,0.20228,0.23362,0.62963,0.62,0.93,0.24615,0.08068,0.10196,0.91317,0
2010-02-20,0.09091,0.63333,0.83333,0.36331,0.49460,0.35018,0.47302,0.02849,0.33618,0.05128,0.21083,0.20513,0.60114,0.49,0.79,0.00000,0.16135,0.17377,0.94987,0
2010-02-21,0.09091,0.66667,1.00000,0.31115,0.52158,0.36978,0.49227,0.05983,0.23362,0.04558,0.23362,0.08832,0.45299,0.63,0.92,0.03297,0.15947,0.16864,0.94987,0
2010-02-22,0.09091,0.70000,0.00000,0.43885,0.56295,0.37050,0.50899,0.14530,0.30769,0.04558,0.23932,0.27920,0.42450,0.65,0.91,0.02637,0.17355,0.17826,0.95478,0
2010-02-23,0.09091,0.73333,0.16667,0.44964,0.58813,0.40090,0.52752,0.02849,0.14530,0.06553,0.26781,0.08832,0.24786,0.62,0.91,0.00000,0.18011,0.18596,0.95872,0
2010-02-24,0.09091,0.76667,0.33333,0.44964,0.57914,0.41529,0.54083,0.00000,0.20513,0.06553,0.25356,0.05983,0.24786,0.67,0.92,0.01099,0.16979,0.18596,0.95872,0
2010-02-25,0.09091,0.80000,0.50000,0.42086,0.58813,0.41439,0.54838,0.00000,0.24786,0.05413,0.25356,0.08832,0.36752,0.57,0.92,0.00000,0.17261,0.18916,0.96035,0
2010-02-26,0.09091,0.83333,0.66667,0.45863,0.57014,0.40899,0.54964,0.02849,0.30769,0.05128,0.26211,0.05983,0.45299,0.48,0.89,0.00000,0.17261,0.18916,0.96035,0
2010-02-27,0.09091,0.86667,0.83333,0.34532,0.55036,0.41313,0.55773,0.05983,0.23362,0.04274,0.25356,0.08832,0.42450,0.54,0.84,0.01099,0.17261,0.17954,0.96035,0
2010-02-28,0.09091,0.90000,1.00000,0.49460,0.57914,0.41061,0.56583,0.00000,0.39601,0.04558,0.23932,0.00000,0.57265,0.41,0.86,0.00440,0.17730,0.18275,0.96199,0
2010-03-01,0.18182,0.00000,0.00000,0.34892,0.58813,0.43687,0.57392,0.00000,0.11681,0.03704,0.26211,0.05983,0.24786,0.47,0.94,0.00000,0.17917,0.18403,0.96265,0
2010-03-02,0.18182,0.03333,0.16667,0.35252,0.61331,0.42392,0.57752,0.02849,0.20513,0.01709,0.23647,0.05983,0.27920,0.35,0.90,0.00000,0.17917,0.18403,0.96134,1
2010-03-03,0.18182,0.06667,0.33333,0.43705,0.50719,0.41007,0.58112,0.00000,0.45299,0.01709,0.24501,0.02849,0.71795,0.59,0.93,0.18242,0.17261,0.18403,0.96101,0
2010-03-04,0.18182,0.10000,0.50000,0.41727,0.53058,0.40827,0.57086,0.05983,0.30769,0.01709,0.27920,0.11681,0.51282,0.55,0.93,0.01319,0.22139,0.23726,0.98820,0
2010-03-05,0.18182,0.13333,0.66667,0.35432,0.48381,0.40773,0.56277,0.14530,0.45299,0.02564,0.28775,0.36752,0.62963,0.35,0.64,0.00000,0.22514,0.20904,0.99017,0
2010-03-06,0.18182,0.16667,0.83333,0.24460,0.51079,0.39281,0.55036,0.02849,0.30769,0.04274,0.31054,0.05983,0.42450,0.27,0.70,0.00000,0.12008,0.19237,0.99017,0
2010-03-07,0.18182,0.20000,1.00000,0.26799,0.48921,0.37842,0.54478,0.00000,0.17664,0.03704,0.31909,0.08832,0.33618,0.65,0.89,0.05495,0.12008,0.19109,0.99017,0
2010-03-08,0.18182,0.23333,0.00000,0.36151,0.48381,0.34604,0.53183,0.05983,0.24786,0.03704,0.28775,0.17664,0.39601,0.34,0.88,0.01099,0.12946,0.20712,0.99836,0
2010-03-09,0.18182,0.26667,0.16667,0.28417,0.41187,0.34784,0.51691,0.14530,0.23362,0.04558,0.30769,0.20513,0.33618,0.45,0.82,0.00000,0.12289,0.20712,1.00000,0
2010-03-10,0.18182,0.30000,0.33333,0.28597,0.43345,0.33813,0.48813,0.02849,0.23362,0.06268,0.31054,0.11681,0.45299,0.43,0.59,0.00000,0.12289,0.20006,1.00000,0
2010-03-11,0.18182,0.33333,0.50000,0.29317,0.43885,0.31655,0.47770,0.14530,0.23362,0.06553,0.27920,0.24786,0.30769,0.42,0.65,0.00000,0.11820,0.19878,1.00000,0
2010-03-12,0.18182,0.36667,0.66667,0.31655,0.46763,0.29874,0.46457,0.02849,0.20513,0.07977,0.27066,0.14530,0.27920,0.49,0.72,0.00000,0.11820,0.19878,1.00000,1
2010-03-13,0.18182,0.40000,0.83333,0.26799,0.51619,0.29335,0.46223,0.02849,0.14530,0.06268,0.23362,0.08832,0.33618,0.40,0.85,0.00000,0.11820,0.19878,1.00000,1
2010-03-14,0.18182,0.43333,1.00000,0.27518,0.53957,0.29676,0.46295,0.02849,0.24786,0.06268,0.21083,0.05983,0.39601,0.41,0.82,0.00000,0.11351,0.19878,1.00000,0
2010-03-15,0.18182,0.46667,0.00000,0.40108,0.56475,0.29784,0.47014,0.05983,0.36752,0.06553,0.22222,0.20513,0.57265,0.37,0.58,0.00000,0.11163,0.19878,1.00000,0
2010-03-16,0.18182,0.50000,0.16667,0.30216,0.60971,0.30342,0.48183,0.02849,0.27920,0.06553,0.23932,0.08832,0.36752,0.34,0.82,0.00000,0.11163,0.19878,0.94528,1
2010-03-17,0.18182,0.53333,0.33333,0.36511,0.61511,0.30594,0.51007,0.00000,0.14530,0.04843,0.24501,0.05983,0.23362,0.45,0.86,0.00000,0.11163,0.19429,0.83224,0
2010-03-18,0.18182,0.56667,0.50000,0.42446,0.57914,0.31727,0.53597,0.05983,0.20513,0.04558,0.23077,0.08832,0.27920,0.56,0.86,0.00000,0.03377,0.17441,0.83191,0
2010-03-19,0.18182,0.60000,0.66667,0.47122,0.64029,0.33615,0.55594,0.05983,0.17664,0.03419,0.22792,0.14530,0.24786,0.50,0.74,0.00000,0.02814,0.17313,0.68283,0
2010-03-20,0.18182,0.63333,0.83333,0.51619,0.62590,0.35809,0.58076,0.05983,0.17664,0.03704,0.22507,0.11681,0.27920,0.57,0.83,0.00000,0.02814,0.10131,0.65105,0
2010-03-21,0.18182,0.66667,1.00000,0.48921,0.61871,0.39371,0.59640,0.00000,0.30769,0.04274,0.22792,0.05983,0.71795,0.66,0.89,0.00879,0.02814,0.10131,0.65072,0
2010-03-22,0.18182,0.70000,0.00000,0.53237,0.56475,0.42428,0.60773,0.00000,0.05983,0.03704,0.23647,0.02849,0.14530,0.92,0.95,0.20879,0.00844,0.09426,0.65203,0
2010-03-23,0.18182,0.73333,0.16667,0.50899,0.62770,0.44299,0.60773,0.00000,0.14530,0.02849,0.19373,0.02849,0.23362,0.59,0.96,0.00000,0.09287,0.14748,0.68316,0
2010-03-24,0.18182,0.76667,0.33333,0.44604,0.62770,0.47248,0.61025,0.00000,0.20513,0.02564,0.17379,0.02849,0.36752,0.63,0.96,0.00220,0.09287,0.14748,0.68316,0
2010-03-25,0.18182,0.80000,0.50000,0.53237,0.61511,0.48399,0.61205,0.08832,0.27920,0.02564,0.18234,0.17664,0.42450,0.65,0.80,0.00000,0.09381,0.14492,0.68349,0
2010-03-26,0.18182,0.83333,0.66667,0.54676,0.62590,0.49946,0.61709,0.05983,0.24786,0.02849,0.19373,0.11681,0.39601,0.43,0.85,0.00000,0.09381,0.14492,0.68349,0
2010-03-27,0.18182,0.86667,0.83333,0.43345,0.59712,0.51025,0.61511,0.02849,0.24786,0.02849,0.20228,0.05983,0.39601,0.48,0.90,0.00000,0.09381,0.14492,0.68349,0
2010-03-28,0.18182,0.90000,1.00000,0.46043,0.63489,0.49838,0.61097,0.05983,0.23362,0.02564,0.21368,0.05983,0.33618,0.51,0.82,0.00000,0.09381,0.14171,0.68349,0
2010-03-29,0.18182,0.93333,0.00000,0.47122,0.64029,0.49442,0.61331,0.05983,0.27920,0.03419,0.20228,0.08832,0.45299,0.39,0.85,0.00000,0.09381,0.14171,0.68349,0
2010-03-30,0.18182,0.96667,0.16667,0.43525,0.56475,0.48561,0.62410,0.02849,0.27920,0.04274,0.23362,0.11681,0.48433,0.53,0.84,0.10110,0.09381,0.14171,0.68349,0
2010-03-31,0.18182,1.00000,0.33333,0.42806,0.58633,0.47500,0.61511,0.08832,0.20513,0.04558,0.25356,0.14530,0.30769,0.48,0.77,0.00000,0.13696,0.17121,0.69856,0
2010-04-01,0.27273,0.00000,0.50000,0.39928,0.56835,0.47248,0.60917,0.02849,0.30769,0.05983,0.25356,0.11681,0.39601,0.41,0.91,0.05495,0.13696,0.16993,0.69823,0
2010-04-02,0.27273,0.03333,0.66667,0.36511,0.57914,0.45342,0.60252,0.00000,0.11681,0.05128,0.25641,0.00000,0.23362,0.52,0.86,0.00000,0.16041,0.18596,0.70642,0
2010-04-03,0.27273,0.06667,0.83333,0.46223,0.57194,0.42752,0.59586,0.11681,0.27920,0.04274,0.23932,0.14530,0.42450,0.66,0.84,0.00000,0.16041,0.18596,0.70642,0
2010-04-04,0.27273,0.10000,1.00000,0.43885,0.59712,0.43165,0.59227,0.11681,0.30769,0.05413,0.24217,0.24786,0.54131,0.48,0.91,0.10549,0.16041,0.13273,0.70642,0
2010-04-05,0.27273,0.13333,0.00000,0.44424,0.59532,0.42860,0.58687,0.08832,0.39601,0.06268,0.25356,0.14530,0.51282,0.38,0.70,0.00000,0.20169,0.15967,0.72215,0
2010-04-06,0.27273,0.16667,0.16667,0.40647,0.62770,0.42464,0.58040,0.02849,0.23362,0.06553,0.27066,0.08832,0.39601,0.47,0.69,0.00000,0.11257,0.15967,0.72215,0
2010-04-07,0.27273,0.20000,0.33333,0.45683,0.57374,0.42068,0.58939,0.02849,0.17664,0.06553,0.26496,0.08832,0.33618,0.52,0.93,0.10769,0.11257,0.15967,0.72215,0
2010-04-08,0.27273,0.23333,0.50000,0.45324,0.55935,0.42464,0.58759,0.00000,0.14530,0.05698,0.25926,0.02849,0.20513,0.74,0.94,0.00659,0.15760,0.17506,0.73820,0
2010-04-09,0.27273,0.26667,0.66667,0.40827,0.66007,0.43237,0.58633,0.00000,0.11681,0.05413,0.23647,0.05983,0.23362,0.40,0.94,0.00000,0.16041,0.17377,0.71592,0
2010-04-10,0.27273,0.30000,0.83333,0.41727,0.70504,0.43867,0.59784,0.05983,0.17664,0.05413,0.23647,0.08832,0.27920,0.40,0.92,0.00000,0.16041,0.17377,0.71592,1
2010-04-11,0.27273,0.33333,1.00000,0.49281,0.64568,0.43219,0.61691,0.08832,0.24786,0.04558,0.22222,0.11681,0.45299,0.41,0.66,0.00000,0.16041,0.17377,0.71592,0
2010-04-12,0.27273,0.36667,0.00000,0.45324,0.56295,0.43993,0.62392,0.02849,0.14530,0.04274,0.21368,0.08832,0.24786,0.54,0.83,0.00659,0.16041,0.17377,0.71592,0
2010-04-13,0.27273,0.40000,0.16667,0.34353,0.58094,0.44119,0.61924,0.02849,0.14530,0.03419,0.17664,0.05983,0.24786,0.48,0.94,0.00000,0.16323,0.17570,0.71691,0
2010-04-14,0.27273,0.43333,0.33333,0.40468,0.62770,0.43219,0.61259,0.02849,0.17664,0.03419,0.16524,0.05983,0.27920,0.32,0.83,0.00000,0.12008,0.17570,0.71691,0
2010-04-15,0.27273,0.46667,0.50000,0.39928,0.61691,0.42464,0.62032,0.05983,0.17664,0.03419,0.16524,0.08832,0.24786,0.52,0.87,0.00000,0.12008,0.17570,0.71691,0
2010-04-16,0.27273,0.50000,0.66667,0.41727,0.64029,0.41709,0.62842,0.00000,0.20513,0.04274,0.16809,0.08832,0.36752,0.45,0.82,0.02198,0.09662,0.17570,0.71691,0
2010-04-17,0.27273,0.53333,0.83333,0.41727,0.64388,0.41835,0.62572,0.02849,0.17664,0.04274,0.18234,0.08832,0.24786,0.38,0.78,0.00000,0.10600,0.18211,0.72018,0
2010-04-18,0.27273,0.56667,1.00000,0.44784,0.63309,0.41835,0.61691,0.02849,0.11681,0.03704,0.18234,0.05983,0.17664,0.46,0.89,0.00000,0.10600,0.18211,0.72018,0
2010-04-19,0.27273,0.60000,0.00000,0.44245,0.66727,0.41187,0.61511,0.00000,0.17664,0.02849,0.16239,0.05983,0.27920,0.55,0.93,0.00000,0.06098,0.18211,0.72018,0
2010-04-20,0.27273,0.63333,0.16667,0.48921,0.71043,0.41025,0.63004,0.02849,0.17664,0.02564,0.16809,0.08832,0.23362,0.47,0.85,0.00000,0.06098,0.18211,0.72018,0
2010-04-21,0.27273,0.66667,0.33333,0.48381,0.71763,0.43112,0.64856,0.05983,0.17664,0.02564,0.17094,0.08832,0.24786,0.46,0.85,0.00000,0.06098,0.18211,0.71953,0
2010-04-22,0.27273,0.70000,0.50000,0.51619,0.69245,0.44245,0.66133,0.05983,0.17664,0.02849,0.17094,0.08832,0.23362,0.44,0.81,0.00000,0.01501,0.17954,0.66317,0
2010-04-23,0.27273,0.73333,0.66667,0.55216,0.63309,0.45917,0.67212,0.05983,0.11681,0.02849,0.17094,0.11681,0.17664,0.68,0.85,0.00879,0.01220,0.11863,0.61075,0
2010-04-24,0.27273,0.76667,0.83333,0.54317,0.68165,0.47842,0.67104,0.00000,0.11681,0.03704,0.15954,0.02849,0.17664,0.61,0.88,0.00000,0.01595,0.12119,0.60878,0
2010-04-25,0.27273,0.80000,1.00000,0.52518,0.74640,0.49640,0.67644,0.02849,0.14530,0.03419,0.15100,0.05983,0.23362,0.54,0.83,0.00000,0.01595,0.12055,0.60878,1
2010-04-26,0.27273,0.83333,0.00000,0.52518,0.76799,0.50737,0.69263,0.02849,0.23362,0.03419,0.15385,0.05983,0.36752,0.32,0.94,0.00000,0.01595,0.12055,0.60878,0
2010-04-27,0.27273,0.86667,0.16667,0.53597,0.72662,0.51924,0.70701,0.02849,0.20513,0.03704,0.16239,0.05983,0.30769,0.38,0.66,0.00000,0.01313,0.12055,0.60845,0
2010-04-28,0.27273,0.90000,0.33333,0.54317,0.74820,0.52590,0.70935,0.02849,0.11681,0.03704,0.16809,0.05983,0.20513,0.41,0.69,0.00000,0.01313,0.12055,0.60845,0
2010-04-29,0.27273,0.93333,0.50000,0.50719,0.73022,0.53435,0.71385,0.00000,0.17664,0.03419,0.15954,0.05983,0.24786,0.43,0.80,0.00000,0.01313,0.12055,0.60780,0
2010-04-30,0.27273,0.96667,0.66667,0.51978,0.67266,0.53309,0.71924,0.02849,0.14530,0.02564,0.15954,0.08832,0.23362,0.56,0.80,0.00879,0.01313,0.12055,0.60780,0
2010-05-01,0.36364,0.00000,0.83333,0.53597,0.68165,0.52860,0.72482,0.00000,0.11681,0.01994,0.16239,0.05983,0.20513,0.64,0.87,0.03077,0.00750,0.09362,0.60878,0
2010-05-02,0.36364,0.03333,1.00000,0.55396,0.67626,0.52752,0.72482,0.02849,0.23362,0.01994,0.16239,0.08832,0.30769,0.50,0.93,0.07692,0.02064,0.08657,0.61304,0
2010-05-03,0.36364,0.06667,0.00000,0.50000,0.63489,0.53165,0.71475,0.05983,0.20513,0.01994,0.17664,0.11681,0.27920,0.61,0.89,0.04835,0.05347,0.10901,0.60682,0
2010-05-04,0.36364,0.10000,0.16667,0.51079,0.61871,0.52806,0.69586,0.05983,0.30769,0.02564,0.17094,0.20513,0.60114,0.56,0.91,0.12308,0.07411,0.12312,0.61304,0
2010-05-05,0.36364,0.13333,0.33333,0.43165,0.52698,0.52446,0.68040,0.00000,0.23362,0.02849,0.18519,0.05983,0.30769,0.78,0.89,0.08132,0.12664,0.12825,0.63139,0
2010-05-06,0.36364,0.16667,0.50000,0.43705,0.59173,0.50845,0.64874,0.11681,0.20513,0.02564,0.20228,0.14530,0.30769,0.56,0.84,0.00000,0.16135,0.15197,0.64318,0
2010-05-07,0.36364,0.20000,0.66667,0.42446,0.60432,0.49838,0.62896,0.05983,0.20513,0.04274,0.20798,0.11681,0.24786,0.49,0.78,0.00000,0.16135,0.15197,0.64318,0
2010-05-08,0.36364,0.23333,0.83333,0.48201,0.60791,0.48489,0.61924,0.05983,0.17664,0.04558,0.21652,0.08832,0.24786,0.78,0.82,0.05275,0.15760,0.12055,0.64056,0
2010-05-09,0.36364,0.26667,1.00000,0.51259,0.65288,0.47716,0.60863,0.02849,0.24786,0.05413,0.22507,0.11681,0.42450,0.57,0.86,0.03077,0.18011,0.13402,0.64843,0
2010-05-10,0.36364,0.30000,0.00000,0.55576,0.67986,0.47122,0.60540,0.05983,0.23362,0.05413,0.22507,0.05983,0.36752,0.60,0.86,0.00000,0.19325,0.14299,0.65301,0
2010-05-11,0.36364,0.33333,0.16667,0.56115,0.64748,0.47914,0.61169,0.05983,0.23362,0.05413,0.23077,0.08832,0.36752,0.71,0.88,0.00659,0.19325,0.14299,0.65301,0
2010-05-12,0.36364,0.36667,0.33333,0.52158,0.66007,0.48633,0.61583,0.02849,0.11681,0.05413,0.21937,0.05983,0.17664,0.63,0.88,0.03516,0.19606,0.14492,0.65400,0
2010-05-13,0.36364,0.40000,0.50000,0.50899,0.65288,0.49928,0.63489,0.05983,0.23362,0.05983,0.20228,0.11681,0.30769,0.53,0.91,0.00000,0.21107,0.15325,0.65924,0
2010-05-14,0.36364,0.43333,0.66667,0.44964,0.62590,0.50953,0.64371,0.05983,0.24786,0.05128,0.20798,0.11681,0.36752,0.55,0.88,0.00000,0.21107,0.15325,0.65924,0
2010-05-15,0.36364,0.46667,0.83333,0.48921,0.60971,0.51313,0.64676,0.17664,0.51282,0.05128,0.21368,0.30769,0.76353,0.44,0.68,0.00000,0.20732,0.15325,0.65924,0
2010-05-16,0.36364,0.50000,1.00000,0.50719,0.64029,0.51421,0.64694,0.30769,0.54131,0.06838,0.26211,0.51282,0.79202,0.36,0.57,0.00000,0.19418,0.15325,0.65924,0
2010-05-17,0.36364,0.53333,0.00000,0.51619,0.67086,0.51331,0.64514,0.30769,0.42450,0.10826,0.30199,0.45299,0.62963,0.36,0.59,0.00000,0.16135,0.14684,0.65924,0
