0.00000,0.86667,0.33333,0.29317,0.41367,0.34227,0.48633,0.02849,0.23362,0.01994,0.17094,0.14530,0.36752,0.60,0.92,0.00000,0.13133,0.28921,0.97673,0
0.00000,0.90000,0.50000,0.29137,0.43705,0.33219,0.48129,0.23362,0.51282,0.01994,0.18234,0.39601,0.71795,0.00,0.70,0.00000,0.05159,0.28921,0.97673,0
0.00000,0.93333,0.66667,0.35612,0.47122,0.32734,0.47104,0.02849,0.30769,0.04274,0.22222,0.08832,0.45299,0.43,0.76,0.00000,0.02720,0.28921,0.97673,0
0.00000,0.96667,0.83333,0.34173,0.44604,0.33687,0.46331,0.02849,0.39601,0.04558,0.24786,0.08832,0.62963,0.41,0.93,0.00000,0.02533,0.28921,0.97673,0
0.00000,1.00000,1.00000,0.30396,0.40108,0.34047,0.45144,0.08832,0.30769,0.04558,0.29345,0.20513,0.45299,0.41,0.71,0.00000,0.02158,0.28921,0.97673,0
0.09091,0.00000,0.00000,0.18705,0.43165,0.32896,0.44371,0.00000,0.24786,0.05698,0.31909,0.08832,0.45299,0.27,0.80,0.00000,0.02158,0.28921,0.97673,0
0.09091,0.03333,0.16667,0.26978,0.46223,0.29910,0.43525,0.05983,0.17664,0.05698,0.33333,0.11681,0.27920,0.48,0.82,0.00000,0.02158,0.27504,0.97673,0
0.09091,0.06667,0.33333,0.25000,0.51619,0.29191,0.43759,0.02849,0.05983,0.06553,0.31054,0.05983,0.11681,0.40,0.91,0.00000,0.02158,0.27504,0.86857,0
0.09091,0.10000,0.50000,0.33993,0.54676,0.28579,0.45216,0.02849,0.23362,0.06553,0.28775,0.08832,0.36752,0.54,0.89,0.10989,0.01407,0.27246,0.86857,0
0.09091,0.13333,0.66667,0.43705,0.51439,0.29263,0.46781,0.08832,0.24786,0.03704,0.24786,0.14530,0.39601,0.70,0.89,0.05714,0.06098,0.30209,0.88496,0
0.09091,0.16667,0.83333,0.34712,0.52698,0.30414,0.47410,0.02849,0.23362,0.04558,0.23932,0.08832,0.33618,0.54,0.89,0.00440,0.08537,0.31884,0.89348,0
0.09091,0.20000,1.00000,0.37950,0.49640,0.30504,0.48561,0.02849,0.24786,0.04558,0.21652,0.08832,0.51282,0.00,0.87,0.00000,0.08724,0.32013,0.89413,0
0.09091,0.23333,0.00000,0.27698,0.53957,0.31583,0.49928,0.02849,0.17664,0.03704,0.20798,0.08832,0.33618,0.57,0.96,0.01099,0.08724,0.24283,0.89413,0
0.09091,0.26667,0.16667,0.43345,0.53058,0.32860,0.51457,0.14530,0.23362,0.04274,0.19658,0.24786,0.36752,0.56,0.88,0.02418,0.09193,0.17649,0.89577,0
0.09091,0.30000,0.33333,0.29496,0.43345,0.35198,0.52446,0.17664,0.48433,0.05413,0.20513,0.24786,0.68946,0.58,0.91,0.00440,0.08818,0.18293,0.89938,0
0.09091,0.33333,0.50000,0.24640,0.30036,0.35845,0.51259,0.27920,0.48433,0.07407,0.26496,0.42450,0.74644,0.43,0.65,0.00000,0.09006,0.18422,0.90003,0
0.09091,0.36667,0.66667,0.24460,0.37590,0.34514,0.47734,0.17664,0.30769,0.11111,0.30199,0.24786,0.48433,0.48,0.64,0.00000,0.09006,0.18422,0.90003,0
0.09091,0.40000,0.83333,0.22662,0.35971,0.31763,0.45755,0.05983,0.17664,0.12251,0.31054,0.11681,0.24786,0.54,0.74,0.00000,0.09006,0.15201,0.90003,0
0.09091,0.43333,1.00000,0.30576,0.40468,0.30036,0.43363,0.05983,0.17664,0.12821,0.30199,0.11681,0.27920,0.53,0.66,0.00000,0.09006,0.09726,0.90003,0
0.09091,0.46667,0.00000,0.22662,0.43345,0.28975,0.42068,0.00000,0.11681,0.13105,0.29060,0.02849,0.14530,0.40,0.84,0.00000,0.09006,0.08052,0.90003,0
0.09091,0.50000,0.16667,0.34892,0.49460,0.28255,0.40540,0.02849,0.24786,0.12821,0.28205,0.02849,0.36752,0.56,0.78,0.01538,0.09006,0.07923,0.90003,0
0.09091,0.53333,0.33333,0.45504,0.52698,0.27050,0.40036,0.08832,0.20513,0.11111,0.28490,0.20513,0.36752,0.69,0.87,0.06813,0.09662,0.08116,0.90233,0
0.09091,0.56667,0.50000,0.45863,0.57914,0.29335,0.41367,0.02849,0.17664,0.09972,0.24501,0.11681,0.23362,0.66,0.89,0.00440,0.12570,0.10113,0.91249,0
0.09091,0.60000,0.66667,0.42986,0.51259,0.32374,0.45342,0.08832,0.36752,0.06268,0.20228,0.23362,0.62963,0.62,0.93,0.24615,0.08068,0.10242,0.91314,0
0.09091,0.63333,0.83333,0.36331,0.49460,0.35018,0.47302,0.02849,0.33618,0.05128,0.21083,0.20513,0.60114,0.49,0.79,0.00000,0.16135,0.17456,0.94985,0
0.09091,0.66667,1.00000,0.31115,0.52158,0.36978,0.49227,0.05983,0.23362,0.04558,0.23362,0.08832,0.45299,0.63,0.92,0.03297,0.15947,0.16940,0.94985,0
0.09091,0.70000,0.00000,0.43885,0.56295,0.37050,0.50899,0.14530,0.30769,0.04558,0.23932,0.27920,0.42450,0.65,0.91,0.02637,0.17355,0.17907,0.95477,0
0.09091,0.73333,0.16667,0.44964,0.58813,0.40090,0.52752,0.02849,0.14530,0.06553,0.26781,0.08832,0.24786,0.62,0.91,0.00000,0.18011,0.18680,0.95870,0
0.09091,0.76667,0.33333,0.44964,0.57914,0.41529,0.54083,0.00000,0.20513,0.06553,0.25356,0.05983,0.24786,0.67,0.92,0.01099,0.16979,0.18680,0.95870,0
0.09091,0.80000,0.50000,0.42086,0.58813,0.41439,0.54838,0.00000,0.24786,0.05413,0.25356,0.08832,0.36752,0.57,0.92,0.00000,0.17261,0.19002,0.96034,0
0.09091,0.83333,0.66667,0.45863,0.57014,0.40899,0.54964,0.02849,0.30769,0.05128,0.26211,0.05983,0.45299,0.48,0.89,0.00000,0.17261,0.19002,0.96034,0
0.09091,0.86667,0.83333,0.34532,0.55036,0.41313,0.55773,0.05983,0.23362,0.04274,0.25356,0.08832,0.42450,0.54,0.84,0.01099,0.17261,0.18035,0.96034,0
0.09091,0.90000,1.00000,0.49460,0.57914,0.41061,0.56583,0.00000,0.39601,0.04558,0.23932,0.00000,0.57265,0.41,0.86,0.00440,0.17730,0.18357,0.96198,0
0.18182,0.00000,0.00000,0.34892,0.58813,0.43687,0.57392,0.00000,0.11681,0.03704,0.26211,0.05983,0.24786,0.47,0.94,0.00000,0.17917,0.18486,0.96264,0
0.18182,0.03333,0.16667,0.35252,0.61331,0.42392,0.57752,0.02849,0.20513,0.01709,0.23647,0.05983,0.27920,0.35,0.90,0.00000,0.17917,0.18486,0.96132,1
0.18182,0.06667,0.33333,0.43705,0.50719,0.41007,0.58112,0.00000,0.45299,0.01709,0.24501,0.02849,0.71795,0.59,0.93,0.18242,0.17261,0.18486,0.96100,0
0.18182,0.10000,0.50000,0.41727,0.53058,0.40827,0.57086,0.05983,0.30769,0.01709,0.27920,0.11681,0.51282,0.55,0.93,0.01319,0.22139,0.23833,0.98820,0
0.18182,0.13333,0.66667,0.35432,0.48381,0.40773,0.56277,0.14530,0.45299,0.02564,0.28775,0.36752,0.62963,0.35,0.64,0.00000,0.22514,0.20998,0.99017,0
0.18182,0.16667,0.83333,0.24460,0.51079,0.39281,0.55036,0.02849,0.30769,0.04274,0.31054,0.05983,0.42450,0.27,0.70,0.00000,0.12008,0.19324,0.99017,0
0.18182,0.20000,1.00000,0.26799,0.48921,0.37842,0.54478,0.00000,0.17664,0.03704,0.31909,0.08832,0.33618,0.65,0.89,0.05495,0.12008,0.19195,0.99017,0
0.18182,0.23333,0.00000,0.36151,0.48381,0.34604,0.53183,0.05983,0.24786,0.03704,0.28775,0.17664,0.39601,0.34,0.88,0.01099,0.12946,0.20805,0.99836,0
0.18182,0.26667,0.16667,0.28417,0.41187,0.34784,0.51691,0.14530,0.23362,0.04558,0.30769,0.20513,0.33618,0.45,0.82,0.00000,0.12289,0.20805,1.00000,0
0.18182,0.30000,0.33333,0.28597,0.43345,0.33813,0.48813,0.02849,0.23362,0.06268,0.31054,0.11681,0.45299,0.43,0.59,0.00000,0.12289,0.20097,1.00000,0
0.18182,0.33333,0.50000,0.29317,0.43885,0.31655,0.47770,0.14530,0.23362,0.06553,0.27920,0.24786,0.30769,0.42,0.65,0.00000,0.11820,0.19968,1.00000,0
0.18182,0.36667,0.66667,0.31655,0.46763,0.29874,0.46457,0.02849,0.20513,0.07977,0.27066,0.14530,0.27920,0.49,0.72,0.00000,0.11820,0.19968,1.00000,1
0.18182,0.40000,0.83333,0.26799,0.51619,0.29335,0.46223,0.02849,0.14530,0.06268,0.23362,0.08832,0.33618,0.40,0.85,0.00000,0.11820,0.19968,1.00000,1
0.18182,0.43333,1.00000,0.27518,0.53957,0.29676,0.46295,0.02849,0.24786,0.06268,0.21083,0.05983,0.39601,0.41,0.82,0.00000,0.11351,0.19968,1.00000,0
0.18182,0.46667,0.00000,0.40108,0.56475,0.29784,0.47014,0.05983,0.36752,0.06553,0.22222,0.20513,0.57265,0.37,0.58,0.00000,0.11163,0.19968,1.00000,0
0.18182,0.50000,0.16667,0.30216,0.60971,0.30342,0.48183,0.02849,0.27920,0.06553,0.23932,0.08832,0.36752,0.34,0.82,0.00000,0.11163,0.19968,0.94526,1
0.18182,0.53333,0.33333,0.36511,0.61511,0.30594,0.51007,0.00000,0.14530,0.04843,0.24501,0.05983,0.23362,0.45,0.86,0.00000,0.11163,0.19517,0.83219,0
0.18182,0.56667,0.50000,0.42446,0.57914,0.31727,0.53597,0.05983,0.20513,0.04558,0.23077,0.08832,0.27920,0.56,0.86,0.00000,0.03377,0.17520,0.83186,0
0.18182,0.60000,0.66667,0.47122,0.64029,0.33615,0.55594,0.05983,0.17664,0.03419,0.22792,0.14530,0.24786,0.50,0.74,0.00000,0.02814,0.17391,0.68273,0
0.18182,0.63333,0.83333,0.51619,0.62590,0.35809,0.58076,0.05983,0.17664,0.03704,0.22507,0.11681,0.27920,0.57,0.83,0.00000,0.02814,0.10177,0.65093,0
0.18182,0.66667,1.00000,0.48921,0.61871,0.39371,0.59640,0.00000,0.30769,0.04274,0.22792,0.05983,0.71795,0.66,0.89,0.00879,0.02814,0.10177,0.65061,0
0.18182,0.70000,0.00000,0.53237,0.56475,0.42428,0.60773,0.00000,0.05983,0.03704,0.23647,0.02849,0.14530,0.92,0.95,0.20879,0.00844,0.09469,0.65192,0
0.18182,0.73333,0.16667,0.50899,0.62770,0.44299,0.60773,0.00000,0.14530,0.02849,0.19373,0.02849,0.23362,0.59,0.96,0.00000,0.09287,0.14815,0.68305,0
0.18182,0.76667,0.33333,0.44604,0.62770,0.47248,0.61025,0.00000,0.20513,0.02564,0.17379,0.02849,0.36752,0.63,0.96,0.00220,0.09287,0.14815,0.68305,0
0.18182,0.80000,0.50000,0.53237,0.61511,0.48399,0.61205,0.08832,0.27920,0.02564,0.18234,0.17664,0.42450,0.65,0.80,0.00000,0.09381,0.14557,0.68338,0
0.18182,0.83333,0.66667,0.54676,0.62590,0.49946,0.61709,0.05983,0.24786,0.02849,0.19373,0.11681,0.39601,0.43,0.85,0.00000,0.09381,0.14557,0.68338,0
0.18182,0.86667,0.83333,0.43345,0.59712,0.51025,0.61511,0.02849,0.24786,0.02849,0.20228,0.05983,0.39601,0.48,0.90,0.00000,0.09381,0.14557,0.68338,0
0.18182,0.90000,1.00000,0.46043,0.63489,0.49838,0.61097,0.05983,0.23362,0.02564,0.21368,0.05983,0.33618,0.51,0.82,0.00000,0.09381,0.14235,0.68338,0
0.18182,0.93333,0.00000,0.47122,0.64029,0.49442,0.61331,0.05983,0.27920,0.03419,0.20228,0.08832,0.45299,0.39,0.85,0.00000,0.09381,0.14235,0.68338,0
0.18182,0.96667,0.16667,0.43525,0.56475,0.48561,0.62410,0.02849,0.27920,0.04274,0.23362,0.11681,0.48433,0.53,0.84,0.10110,0.09381,0.14235,0.68338,0
0.18182,1.00000,0.33333,0.42806,0.58633,0.47500,0.61511,0.08832,0.20513,0.04558,0.25356,0.14530,0.30769,0.48,0.77,0.00000,0.13696,0.17198,0.69846,0
0.27273,0.00000,0.50000,0.39928,0.56835,0.47248,0.60917,0.02849,0.30769,0.05983,0.25356,0.11681,0.39601,0.41,0.91,0.05495,0.13696,0.17069,0.69813,0
0.27273,0.03333,0.66667,0.36511,0.57914,0.45342,0.60252,0.00000,0.11681,0.05128,0.25641,0.00000,0.23362,0.52,0.86,0.00000,0.16041,0.18680,0.70633,0
0.27273,0.06667,0.83333,0.46223,0.57194,0.42752,0.59586,0.11681,0.27920,0.04274,0.23932,0.14530,0.42450,0.66,0.84,0.00000,0.16041,0.18680,0.70633,0
0.27273,0.10000,1.00000,0.43885,0.59712,0.43165,0.59227,0.11681,0.30769,0.05413,0.24217,0.24786,0.54131,0.48,0.91,0.10549,0.16041,0.13333,0.70633,0
0.27273,0.13333,0.00000,0.44424,0.59532,0.42860,0.58687,0.08832,0.39601,0.06268,0.25356,0.14530,0.51282,0.38,0.70,0.00000,0.20169,0.16039,0.72206,0
0.27273,0.16667,0.16667,0.40647,0.62770,0.42464,0.58040,0.02849,0.23362,0.06553,0.27066,0.08832,0.39601,0.47,0.69,0.00000,0.11257,0.16039,0.72206,0
0.27273,0.20000,0.33333,0.45683,0.57374,0.42068,0.58939,0.02849,0.17664,0.06553,0.26496,0.08832,0.33618,0.52,0.93,0.10769,0.11257,0.16039,0.72206,0
0.27273,0.23333,0.50000,0.45324,0.55935,0.42464,0.58759,0.00000,0.14530,0.05698,0.25926,0.02849,0.20513,0.74,0.94,0.00659,0.15760,0.17585,0.73812,0
0.27273,0.26667,0.66667,0.40827,0.66007,0.43237,0.58633,0.00000,0.11681,0.05413,0.23647,0.05983,0.23362,0.40,0.94,0.00000,0.16041,0.17456,0.71583,0
0.27273,0.30000,0.83333,0.41727,0.70504,0.43867,0.59784,0.05983,0.17664,0.05413,0.23647,0.08832,0.27920,0.40,0.92,0.00000,0.16041,0.17456,0.71583,1
0.27273,0.33333,1.00000,0.49281,0.64568,0.43219,0.61691,0.08832,0.24786,0.04558,0.22222,0.11681,0.45299,0.41,0.66,0.00000,0.16041,0.17456,0.71583,0
0.27273,0.36667,0.00000,0.45324,0.56295,0.43993,0.62392,0.02849,0.14530,0.04274,0.21368,0.08832,0.24786,0.54,0.83,0.00659,0.16041,0.17456,0.71583,0
0.27273,0.40000,0.16667,0.34353,0.58094,0.44119,0.61924,0.02849,0.14530,0.03419,0.17664,0.05983,0.24786,0.48,0.94,0.00000,0.16323,0.17649,0.71681,0
0.27273,0.43333,0.33333,0.40468,0.62770,0.43219,0.61259,0.02849,0.17664,0.03419,0.16524,0.05983,0.27920,0.32,0.83,0.00000,0.12008,0.17649,0.71681,0
0.27273,0.46667,0.50000,0.39928,0.61691,0.42464,0.62032,0.05983,0.17664,0.03419,0.16524,0.08832,0.24786,0.52,0.87,0.00000,0.12008,0.17649,0.71681,0
0.27273,0.50000,0.66667,0.41727,0.64029,0.41709,0.62842,0.00000,0.20513,0.04274,0.16809,0.08832,0.36752,0.45,0.82,0.02198,0.09662,0.17649,0.71681,0
0.27273,0.53333,0.83333,0.41727,0.64388,0.41835,0.62572,0.02849,0.17664,0.04274,0.18234,0.08832,0.24786,0.38,0.78,0.00000,0.10600,0.18293,0.72009,0
0.27273,0.56667,1.00000,0.44784,0.63309,0.41835,0.61691,0.02849,0.11681,0.03704,0.18234,0.05983,0.17664,0.46,0.89,0.00000,0.10600,0.18293,0.72009,0
0.27273,0.60000,0.00000,0.44245,0.66727,0.41187,0.61511,0.00000,0.17664,0.02849,0.16239,0.05983,0.27920,0.55,0.93,0.00000,0.06098,0.18293,0.72009,0
0.27273,0.63333,0.16667,0.48921,0.71043,0.41025,0.63004,0.02849,0.17664,0.02564,0.16809,0.08832,0.23362,0.47,0.85,0.00000,0.06098,0.18293,0.72009,0
0.27273,0.66667,0.33333,0.48381,0.71763,0.43112,0.64856,0.05983,0.17664,0.02564,0.17094,0.08832,0.24786,0.46,0.85,0.00000,0.06098,0.18293,0.71944,0
0.27273,0.70000,0.50000,0.51619,0.69245,0.44245,0.66133,0.05983,0.17664,0.02849,0.17094,0.08832,0.23362,0.44,0.81,0.00000,0.01501,0.18035,0.66306,0
0.27273,0.73333,0.66667,0.55216,0.63309,0.45917,0.67212,0.05983,0.11681,0.02849,0.17094,0.11681,0.17664,0.68,0.85,0.00879,0.01220,0.11916,0.61062,0
0.27273,0.76667,0.83333,0.54317,0.68165,0.47842,0.67104,0.00000,0.11681,0.03704,0.15954,0.02849,0.17664,0.61,0.88,0.00000,0.01595,0.12174,0.60865,0
0.27273,0.80000,1.00000,0.52518,0.74640,0.49640,0.67644,0.02849,0.14530,0.03419,0.15100,0.05983,0.23362,0.54,0.83,0.00000,0.01595,0.12110,0.60865,1
0.27273,0.83333,0.00000,0.52518,0.76799,0.50737,0.69263,0.02849,0.23362,0.03419,0.15385,0.05983,0.36752,0.32,0.94,0.00000,0.01595,0.12110,0.60865,0
0.27273,0.86667,0.16667,0.53597,0.72662,0.51924,0.70701,0.02849,0.20513,0.03704,0.16239,0.05983,0.30769,0.38,0.66,0.00000,0.01313,0.12110,0.60833,0
0.27273,0.90000,0.33333,0.54317,0.74820,0.52590,0.70935,0.02849,0.11681,0.03704,0.16809,0.05983,0.20513,0.41,0.69,0.00000,0.01313,0.12110,0.60833,0
0.27273,0.93333,0.50000,0.50719,0.73022,0.53435,0.71385,0.00000,0.17664,0.03419,0.15954,0.05983,0.24786,0.43,0.80,0.00000,0.01313,0.12110,0.60767,0
0.27273,0.96667,0.66667,0.51978,0.67266,0.53309,0.71924,0.02849,0.14530,0.02564,0.15954,0.08832,0.23362,0.56,0.80,0.00879,0.01313,0.12110,0.60767,0
0.36364,0.00000,0.83333,0.53597,0.68165,0.52860,0.72482,0.00000,0.11681,0.01994,0.16239,0.05983,0.20513,0.64,0.87,0.03077,0.00750,0.09404,0.60865,0
0.36364,0.03333,1.00000,0.55396,0.67626,0.52752,0.72482,0.02849,0.23362,0.01994,0.16239,0.08832,0.30769,0.50,0.93,0.07692,0.02064,0.08696,0.61291,0
0.36364,0.06667,0.00000,0.50000,0.63489,0.53165,0.71475,0.05983,0.20513,0.01994,0.17664,0.11681,0.27920,0.61,0.89,0.04835,0.05347,0.10950,0.60669,0
0.36364,0.10000,0.16667,0.51079,0.61871,0.52806,0.69586,0.05983,0.30769,0.02564,0.17094,0.20513,0.60114,0.56,0.91,0.12308,0.07411,0.12367,0.61291,0
0.36364,0.13333,0.33333,0.43165,0.52698,0.52446,0.68040,0.00000,0.23362,0.02849,0.18519,0.05983,0.30769,0.78,0.89,0.08132,0.12664,0.12882,0.63127,0
0.36364,0.16667,0.50000,0.43705,0.59173,0.50845,0.64874,0.11681,0.20513,0.02564,0.20228,0.14530,0.30769,0.56,0.84,0.00000,0.16135,0.15266,0.64307,0
0.36364,0.20000,0.66667,0.42446,0.60432,0.49838,0.62896,0.05983,0.20513,0.04274,0.20798,0.11681,0.24786,0.49,0.78,0.00000,0.16135,0.15266,0.64307,0
0.36364,0.23333,0.83333,0.48201,0.60791,0.48489,0.61924,0.05983,0.17664,0.04558,0.21652,0.08832,0.24786,0.78,0.82,0.05275,0.15760,0.12110,0.64045,0
0.36364,0.26667,1.00000,0.51259,0.65288,0.47716,0.60863,0.02849,0.24786,0.05413,0.22507,0.11681,0.42450,0.57,0.86,0.03077,0.18011,0.13462,0.64831,0
0.36364,0.30000,0.00000,0.55576,0.67986,0.47122,0.60540,0.05983,0.23362,0.05413,0.22507,0.05983,0.36752,0.60,0.86,0.00000,0.19325,0.14364,0.65290,0
0.36364,0.33333,0.16667,0.56115,0.64748,0.47914,0.61169,0.05983,0.23362,0.05413,0.23077,0.08832,0.36752,0.71,0.88,0.00659,0.19325,0.14364,0.65290,0
0.36364,0.36667,0.33333,0.52158,0.66007,0.48633,0.61583,0.02849,0.11681,0.05413,0.21937,0.05983,0.17664,0.63,0.88,0.03516,0.19606,0.14557,0.65388,0
0.36364,0.40000,0.50000,0.50899,0.65288,0.49928,0.63489,0.05983,0.23362,0.05983,0.20228,0.11681,0.30769,0.53,0.91,0.00000,0.21107,0.15395,0.65913,0
0.36364,0.43333,0.66667,0.44964,0.62590,0.50953,0.64371,0.05983,0.24786,0.05128,0.20798,0.11681,0.36752,0.55,0.88,0.00000,0.21107,0.15395,0.65913,0
0.36364,0.46667,0.83333,0.48921,0.60971,0.51313,0.64676,0.17664,0.51282,0.05128,0.21368,0.30769,0.76353,0.44,0.68,0.00000,0.20732,0.15395,0.65913,0
0.36364,0.50000,1.00000,0.50719,0.64029,0.51421,0.64694,0.30769,0.54131,0.06838,0.26211,0.51282,0.79202,0.36,0.57,0.00000,0.19418,0.15395,0.65913,0
0.36364,0.53333,0.00000,0.51619,0.67086,0.51331,0.64514,0.30769,0.42450,0.10826,0.30199,0.45299,0.62963,0.36,0.59,0.00000,0.16135,0.14750,0.65913,0
0.36364,0.56667,0.16667,0.53417,0.69784,0.50773,0.64388,0.17664,0.39601,0.14245,0.33048,0.33618,0.60114,0.28,0.63,0.00000,0.14071,0.14750,0.65913,1
0.36364,0.60000,0.33333,0.53237,0.66906,0.50378,0.65108,0.20513,0.42450,0.15954,0.35328,0.33618,0.62963,0.31,0.50,0.00000,0.08818,0.14750,0.65880,1
0.36364,0.63333,0.50000,0.44964,0.73201,0.50540,0.65234,0.02849,0.17664,0.18519,0.39601,0.11681,0.24786,0.32,0.62,0.00000,0.05347,0.14750,0.65880,1
0.36364,0.66667,0.66667,0.51079,0.76259,0.49694,0.66367,0.02849,0.14530,0.17949,0.39031,0.14530,0.24786,0.35,0.76,0.00000,0.05347,0.14750,0.65847,0
0.36364,0.70000,0.83333,0.50899,0.76439,0.50558,0.68327,0.02849,0.20513,0.17664,0.37322,0.05983,0.30769,0.36,0.77,0.00000,0.05347,0.14750,0.65847,0
0.36364,0.73333,1.00000,0.54856,0.75180,0.50845,0.70522,0.02849,0.20513,0.15385,0.33048,0.05983,0.30769,0.51,0.85,0.00000,0.03096,0.14750,0.65847,0
0.36364,0.76667,0.00000,0.52518,0.80036,0.51439,0.72122,0.02849,0.14530,0.11396,0.28205,0.08832,0.20513,0.27,0.85,0.00000,0.01782,0.14493,0.65847,0
0.36364,0.80000,0.16667,0.58273,0.73741,0.51565,0.73975,0.05983,0.23362,0.07407,0.24217,0.08832,0.36752,0.39,0.60,0.00000,0.01782,0.14493,0.65847,0
0.36364,0.83333,0.33333,0.58453,0.72662,0.52266,0.74532,0.05983,0.17664,0.05698,0.21937,0.14530,0.27920,0.43,0.78,0.00000,0.01501,0.14493,0.65847,0
0.36364,0.86667,0.50000,0.58813,0.76079,0.53004,0.75360,0.08832,0.23362,0.03704,0.18519,0.14530,0.33618,0.44,0.86,0.00000,0.00000,0.14493,0.65847,0
